"","sample_name","new_phenotype"
"1635","FAM-P1-Van_Schijndel_41723",1
"1636","FAM-P1-Vanderleest_43169",1
"1637","FAM-P1-Westervelt_92426",1
"1638","FAM-P2-Berkel-Kuipers_44906",1
"1639","FAM-P2-Jaurion_FBEP209",1
"1640","FAM-P2-Kwaks_61597",1
"1641","FAM-P2-MISA_11072_48144",1
"1642","FAM-P2-MISA_1817_47976",1
"1643","FAM-P2-MISA_27210_49705",1
"1644","FAM-P2-MISA_27858_48959",1
"1645","FAM-P2-MISA_5340_48151",1
"1646","FAM-P2-MISA_D_C_A_48042",1
"1647","FAM-P2-Pauwels_63074",1
"1648","FAM-P2-Portailler_FBEP310",1
"1649","FAM-P2-Rohaert_65583",1
"1650","FAM-P2-Rubrecht_46749",1
"1651","FAM-P2-Simons_54904",1
"1652","FAM-P2-Smeets_60451",1
"1653","FAM-P2-Van_den_Berg_61600",1
"1654","FAM-P2-Van_Dosselaer_22398",1
"1655","FAM-P2-Van_Leeuwen_57066",1
"1656","FAM-P2-Van_Meel_51965",1
"1657","FAM-P2-Van_Vynckt_FBEP235",1
"1658","FAM-P2-Vermeylen_66415",1
"1659","FBE-P1-P001",1
"1660","FBE-P1-P002",1
"1661","FBE-P1-P003",1
"1662","FBE-P1-P004",1
"1663","FBE-P1-P005",1
"1664","FBE-P1-P006",1
"1665","FBE-P1-P007",1
"1666","FBE-P1-P008",1
"1667","FBE-P1-P009",1
"1668","FBE-P1-P010",1
"1669","FBE-P1-P011",1
"1670","FBE-P1-P012",1
"1671","FBE-P1-P013",1
"1672","FBE-P1-P014",1
"1673","FBE-P1-P015",1
"1674","FBE-P1-P016",1
"1675","FBE-P1-P017",1
"1676","FBE-P1-P018",1
"1677","FBE-P1-P019",1
"1678","FBE-P1-P021",1
"1679","FBE-P1-P022",1
"1680","FBE-P1-P023",1
"1681","FBE-P1-P024",1
"1682","FBE-P1-P025",1
"1683","FBE-P1-P026",1
"1684","FBE-P1-P027",1
"1685","FBE-P1-P028",1
"1686","FBE-P1-P029",1
"1687","FBE-P1-P030",1
"1688","FBE-P1-P031",1
"1689","FBE-P1-P032",1
"1690","FBE-P1-P033",1
"1691","FBE-P1-P034",1
"1692","FBE-P1-P036",1
"1693","FBE-P1-P037",1
"1694","FBE-P1-P038",1
"1695","FBE-P1-P039",1
"1696","FBE-P1-P040",1
"1697","FBE-P1-P041",1
"1698","FBE-P1-P042",1
"1699","FBE-P1-P043",1
"1700","FBE-P1-P044",1
"1701","FBE-P1-P045",1
"1702","FBE-P1-P046",1
"1703","FBE-P1-P047",1
"1704","FBE-P1-P048",1
"1705","FBE-P1-P049",1
"1706","FBE-P1-P050",1
"1707","FBE-P1-P051",1
"1708","FBE-P1-P052",1
"1709","FBE-P1-P053",1
"1710","FBE-P1-P054",1
"1711","FBE-P1-P055",1
"1712","FBE-P1-P056",1
"1713","FBE-P1-P057",1
"1714","FBE-P1-P058",1
"1715","FBE-P1-P059",1
"1716","FBE-P1-P060",1
"1717","FBE-P1-P061",1
"1718","FBE-P1-P062",1
"1719","FBE-P1-P063",1
"1720","FBE-P1-P064",1
"1721","FBE-P1-P065",1
"1722","FBE-P1-P066",1
"1723","FBE-P1-P067",1
"1724","FBE-P1-P068",1
"1725","FBE-P1-P069",1
"1726","FBE-P1-P070",1
"1727","FBE-P1-P071",1
"1728","FBE-P1-P072",1
"1729","FBE-P1-P073",1
"1730","FBE-P1-P074",1
"1731","FBE-P1-P075",1
"1732","FBE-P1-P076",1
"1733","FBE-P1-P077",1
"1734","FBE-P1-P078",1
"1735","FBE-P1-P079",1
"1736","FBE-P1-P080",1
"1737","FBE-P1-P081",1
"1738","FBE-P1-P083",1
"1739","FBE-P1-P084",1
"1740","FBE-P1-P085",1
"1741","FBE-P1-P086",1
"1742","FBE-P1-P087",1
"1743","FBE-P1-P088",1
"1744","FBE-P1-P089",1
"1745","FBE-P1-P090",1
"1746","FBE-P1-P092",1
"1747","FBE-P1-P093",1
"1748","FBE-P1-P094",1
"1749","FBE-P1-P095",1
"1750","FBE-P1-P096",1
"1751","FBE-P2-P097",1
"1752","FBE-P2-P098",1
"1753","FBE-P2-P099",1
"1754","FBE-P2-P100",1
"1755","FBE-P2-P101",1
"1756","FBE-P2-P102",1
"1757","FBE-P2-P104",1
"1758","FBE-P2-P105",1
"1759","FBE-P2-P106",1
"1760","FBE-P2-P107",1
"1761","FBE-P2-P108",1
"1762","FBE-P2-P109",1
"1763","FBE-P2-P110",1
"1764","FBE-P2-P111",1
"1765","FBE-P2-P112",1
"1766","FBE-P2-P113",1
"1767","FBE-P2-P115",1
"1768","FBE-P2-P116",1
"1769","FBE-P2-P117",1
"1770","FBE-P2-P118",1
"1771","FBE-P2-P119",1
"1772","FBE-P2-P120",1
"1773","FBE-P2-P121",1
"1774","FBE-P2-P122",1
"1775","FBE-P2-P123",1
"1776","FBE-P2-P124",1
"1777","FBE-P2-P125",1
"1778","FBE-P2-P126",1
"1779","FBE-P2-P127",1
"1780","FBE-P2-P128",1
"1781","FBE-P2-P129",1
"1782","FBE-P2-P130",1
"1783","FBE-P2-P131",1
"1784","FBE-P2-P132",1
"1785","FBE-P2-P133",1
"1786","FBE-P2-P134",1
"1787","FBE-P2-P135",1
"1788","FBE-P2-P136",1
"1789","FBE-P2-P137",1
"1790","FBE-P2-P139",1
"1791","FBE-P2-P140",1
"1792","FBE-P2-P141",1
"1793","FBE-P2-P142",1
"1794","FBE-P2-P143",1
"1795","FBE-P2-P144",1
"1796","FBE-P2-P145",1
"1797","FBE-P2-P146",1
"1798","FBE-P2-P147",1
"1799","FBE-P2-P148",1
"1800","FBE-P2-P149",1
"1801","FBE-P2-P150",1
"1802","FBE-P2-P151",1
"1803","FBE-P2-P152",1
"1804","FBE-P2-P153",1
"1805","FBE-P2-P155",1
"1806","FBE-P2-P156",1
"1807","FBE-P2-P157",1
"1808","FBE-P2-P158",1
"1809","FBE-P2-P159",1
"1810","FBE-P2-P160",1
"1811","FBE-P2-P161",1
"1812","FBE-P2-P162",1
"1813","FBE-P2-P163",1
"1814","FBE-P2-P164",1
"1815","FBE-P2-P165",1
"1816","FBE-P2-P166",1
"1817","FBE-P2-P167",1
"1818","FBE-P2-P168",1
"1819","FBE-P2-P169",1
"1820","FBE-P2-P170",1
"1821","FBE-P2-P171",1
"1822","FBE-P2-P172",1
"1823","FBE-P2-P173",1
"1824","FBE-P2-P174",1
"1825","FBE-P2-P175",1
"1826","FBE-P2-P176",1
"1827","FBE-P2-P179",1
"1828","FBE-P2-P180",1
"1829","FBE-P2-P181",1
"1830","FBE-P2-P182",1
"1831","FBE-P2-P183",1
"1832","FBE-P2-P184",1
"1833","FBE-P2-P185",1
"1834","FBE-P2-P186",1
"1835","FBE-P2-P187",1
"1836","FBE-P2-P189",1
"1837","FBE-P2-P190",1
"1838","FBE-P2-P191",1
"1839","FBE-P2-P192",1
"1840","FBE-P3-P193",1
"1841","FBE-P3-P194",1
"1842","FBE-P3-P195",1
"1843","FBE-P3-P197",1
"1844","FBE-P3-P198",1
"1845","FBE-P3-P201",1
"1846","FBE-P3-P202",1
"1847","FBE-P3-P203",1
"1848","FBE-P3-P204",1
"1849","FBE-P3-P205",1
"1850","FBE-P3-P206",1
"1851","FBE-P3-P207",1
"1852","FBE-P3-P208",1
"1853","FBE-P3-P210",1
"1854","FBE-P3-P211",1
"1855","FBE-P3-P212",1
"1856","FBE-P3-P213",1
"1857","FBE-P3-P214",1
"1858","FBE-P3-P215",1
"1859","FBE-P3-P216",1
"1860","FBE-P3-P217",1
"1861","FBE-P3-P218",1
"1862","FBE-P3-P219",1
"1863","FBE-P3-P220",1
"1864","FBE-P3-P221",1
"1865","FBE-P3-P223",1
"1866","FBE-P3-P224",1
"1867","FBE-P3-P226",1
"1868","FBE-P3-P227",1
"1869","FBE-P3-P228",1
"1870","FBE-P3-P229",1
"1871","FBE-P3-P230",1
"1872","FBE-P3-P231",1
"1873","FBE-P3-P232",1
"1874","FBE-P3-P233",1
"1875","FBE-P3-P234",1
"1876","FBE-P3-P236",1
"1877","FBE-P3-P237",1
"1878","FBE-P3-P238",1
"1879","FBE-P3-P241",1
"1880","FBE-P3-P242",1
"1881","FBE-P3-P243",1
"1882","FBE-P3-P244",1
"1883","FBE-P3-P245",1
"1884","FBE-P3-P246",1
"1885","FBE-P3-P247",1
"1886","FBE-P3-P248",1
"1887","FBE-P3-P249",1
"1888","FBE-P3-P250",1
"1889","FBE-P3-P251",1
"1890","FBE-P3-P252",1
"1891","FBE-P3-P254",1
"1892","FBE-P3-P256",1
"1893","FBE-P3-P257",1
"1894","FBE-P3-P258",1
"1895","FBE-P3-P259",1
"1896","FBE-P3-P260",1
"1897","FBE-P3-P261",1
"1898","FBE-P3-P262",1
"1899","FBE-P3-P263",1
"1900","FBE-P3-P265",1
"1901","FBE-P3-P266",1
"1902","FBE-P3-P267",1
"1903","FBE-P3-P268",1
"1904","FBE-P3-P269",1
"1905","FBE-P3-P270",1
"1906","FBE-P3-P271",1
"1907","FBE-P3-P272",1
"1908","FBE-P3-P273",1
"1909","FBE-P3-P274",1
"1910","FBE-P3-P275",1
"1911","FBE-P3-P276",1
"1912","FBE-P3-P277",1
"1913","FBE-P3-P279",1
"1914","FBE-P3-P280",1
"1915","FBE-P3-P281",1
"1916","FBE-P3-P282",1
"1917","FBE-P3-P283",1
"1918","FBE-P3-P284",1
"1919","FBE-P3-P285",1
"1920","FBE-P3-P286",1
"1921","FBE-P4-P289",1
"1922","FBE-P4-P290",1
"1923","FBE-P4-P292",1
"1924","FBE-P4-P293",1
"1925","FBE-P4-P294",1
"1926","FBE-P4-P295",1
"1927","FBE-P4-P296",1
"1928","FBE-P4-P297",1
"1929","FBE-P4-P298",1
"1930","FBE-P4-P299",1
"1931","FBE-P4-P300",1
"1932","FBE-P4-P301",1
"1933","FBE-P4-P302",1
"1934","FBE-P4-P303",1
"1935","FBE-P4-P304",1
"1936","FBE-P4-P305",1
"1937","FBE-P4-P306",1
"1938","FBE-P4-P307",1
"1939","FBE-P4-P308",1
"1940","FBE-P4-P309",1
"1941","FBE-P4-P312",1
"1942","FBE-P4-P313",1
"1943","FBE-P4-P315",1
"1944","FBE-P4-P316",1
"1945","FBE-P4-P317",1
"1946","FBE-P4-P318",1
"1947","FBE-P4-P319",1
"1948","FBE-P4-P320",1
"1949","FBE-P4-P321",1
"1950","FBE-P4-P322",1
"1951","FBE-P4-P323",1
"1952","FBE-P4-P325",1
"1953","FBE-P4-P326",1
"1954","FBE-P4-P327",1
"1955","FBE-P4-P328",1
"1956","FBE-P4-P329",1
"1957","FBE-P4-P330",1
"1958","FBE-P4-P331",1
"1959","FBE-P4-P332",1
"1960","FBE-P4-P333",1
"1961","FBE-P4-P334",1
"1962","FBE-P4-P335",1
"1963","FBE-P4-P336",1
"1964","FBE-P4-P338",1
"1965","FBE-P4-P339",1
"1966","FBE-P4-P340",1
"1967","FBE-P4-P342",1
"1968","FBE-P4-P344",1
"1969","FBE-P4-P345",1
"1970","FBE-P4-P346",1
"1971","FBE-P4-P347",1
"1972","FBE-P4-P348",1
"1973","FBE-P4-P349",1
"1974","FBE-P4-P351",1
"1975","FBE-P4-P352",1
"1976","FBE-P4-P353",1
"1977","FBE-P4-P354",1
"1978","FBE-P4-P355",1
"1979","FBE-P4-P356",1
"1980","FBE-P4-P357",1
"1981","FBE-P4-P358",1
"1982","FBE-P4-P359",1
"1983","FBE-P4-P360",1
"1984","FBE-P4-P361",1
"1985","FBE-P4-P362",1
"1986","FBE-P4-P363",1
"1987","FBE-P4-P364",1
"1988","FBE-P4-P366",1
"1989","FBE-P4-P367",1
"1990","FBE-P4-P369",1
"1991","FBE-P4-P370",1
"1992","FBE-P4-P371",1
"1993","FBE-P4-P372",1
"1994","FBE-P4-P373",1
"1995","FBE-P4-P374",1
"1996","FBE-P4-P375",1
"1997","FBE-P4-P376",1
"1998","FBE-P4-P377",1
"1999","FBE-P4-P378",1
"2000","FBE-P4-P379",1
"2001","FBE-P4-P380",1
"2002","FBE-P4-P381",1
"2003","FBE-P4-P382",1
"2004","FBE-P4-P383",1
"2005","FBE-P4-P384",1
"2006","FMO-C2-100",0
"2007","FMO-C2-101",0
"2008","FMO-C2-102",0
"2009","FMO-C2-103",0
"2010","FMO-C2-105",0
"2011","FMO-C2-106",0
"2012","FMO-C2-107",0
"2013","FMO-C2-108",0
"2014","FMO-C2-109",0
"2015","FMO-C2-110",0
"2016","FMO-C2-111",0
"2017","FMO-C2-121",0
"2018","FMO-C2-122",0
"2019","FMO-C2-123",0
"2020","FMO-C2-124",0
"2021","FMO-C2-125",0
"2022","FMO-C2-126",0
"2023","FMO-C2-127",0
"2024","FMO-C2-129",0
"2025","FMO-C2-130",0
"2026","FMO-C2-131",0
"2027","FMO-C2-132",0
"2028","FMO-C2-133",0
"2029","FMO-C2-134",0
"2030","FMO-C2-135",0
"2031","FMO-C2-137",0
"2032","FMO-C2-138",0
"2033","FMO-C2-140",0
"2034","FMO-C2-141",0
"2035","FMO-C2-142",0
"2036","FMO-C2-143",0
"2037","FMO-C2-145",0
"2038","FMO-C2-146",0
"2039","FMO-C2-147",0
"2040","FMO-C2-148",0
"2041","FMO-C2-149",0
"2042","FMO-C2-150",0
"2043","FMO-C2-151",0
"2044","FMO-C2-153",0
"2045","FMO-C2-154",0
"2046","FMO-C2-155",0
"2047","FMO-C2-156",0
"2048","FMO-C2-157",0
"2049","FMO-C2-158",0
"2050","FMO-C2-159",0
"2051","FMO-C2-160",0
"2052","FMO-C2-161",0
"2053","FMO-C2-162",0
"2054","FMO-C2-163",0
"2055","FMO-C2-165",0
"2056","FMO-C2-166",0
"2057","FMO-C2-167",0
"2058","FMO-C2-168",0
"2059","FMO-C2-169",0
"2060","FMO-C2-171",0
"2061","FMO-C2-172",0
"2062","FMO-C2-173",0
"2063","FMO-C2-174",0
"2064","FMO-C2-175",0
"2065","FMO-C2-176",0
"2066","FMO-C2-177",0
"2067","FMO-C2-178",0
"2068","FMO-C2-179",0
"2069","FMO-C2-180",0
"2070","FMO-C2-181",0
"2071","FMO-C2-182",0
"2072","FMO-C2-183",0
"2073","FMO-C2-184",0
"2074","FMO-C2-185",0
"2075","FMO-C2-186",0
"2076","FMO-C2-187",0
"2077","FMO-C2-188",0
"2078","FMO-C2-189",0
"2079","FMO-C2-190",0
"2080","FMO-C2-191",0
"2081","FMO-C2-192",0
"2082","FMO-C2-1FMO-C2-13",0
"2083","FMO-C2-1FMO-C2-15",0
"2084","FMO-C2-1FMO-C2-16",0
"2085","FMO-C2-1FMO-C2-17",0
"2086","FMO-C2-1FMO-C2-18",0
"2087","FMO-C2-1FMO-C2-19",0
"2088","FMO-C2-97",0
"2089","FMO-C2-98",0
"2090","FMO-C2-99",0
"2091","FMO-C4-291",0
"2092","FMO-C4-292",0
"2093","FMO-C4-294",0
"2094","FMO-C4-295",0
"2095","FMO-C4-296",0
"2096","FMO-C4-297",0
"2097","FMO-C4-298",0
"2098","FMO-C4-299",0
"2099","FMO-C4-300",0
"2100","FMO-C4-301",0
"2101","FMO-C4-302",0
"2102","FMO-C4-303",0
"2103","FMO-C4-304",0
"2104","FMO-C4-305",0
"2105","FMO-C4-306",0
"2106","FMO-C4-307",0
"2107","FMO-C4-308",0
"2108","FMO-C4-309",0
"2109","FMO-C4-310",0
"2110","FMO-C4-311",0
"2111","FMO-C4-312",0
"2112","FMO-C4-313",0
"2113","FMO-C4-314",0
"2114","FMO-C4-315",0
"2115","FMO-C4-316",0
"2116","FMO-C4-317",0
"2117","FMO-C4-318",0
"2118","FMO-C4-319",0
"2119","FMO-C4-320",0
"2120","FMO-C4-321",0
"2121","FMO-C4-322",0
"2122","FMO-C4-323",0
"2123","FMO-C4-324",0
"2124","FMO-C4-325",0
"2125","FMO-C4-326",0
"2126","FMO-C4-327",0
"2127","FMO-C4-328",0
"2128","FMO-C4-329",0
"2129","FMO-C4-330",0
"2130","FMO-C4-331",0
"2131","FMO-C4-332",0
"2132","FMO-C4-333",0
"2133","FMO-C4-334",0
"2134","FMO-C4-335",0
"2135","FMO-C4-336",0
"2136","FMO-C4-337",0
"2137","FMO-C4-339",0
"2138","FMO-C4-340",0
"2139","FMO-C4-341",0
"2140","FMO-C4-342",0
"2141","FMO-C4-343",0
"2142","FMO-C4-344",0
"2143","FMO-C4-345",0
"2144","FMO-C4-346",0
"2145","FMO-C4-347",0
"2146","FMO-C4-348",0
"2147","FMO-C4-349",0
"2148","FMO-C4-350",0
"2149","FMO-C4-351",0
"2150","FMO-C4-352",0
"2151","FMO-C4-353",0
"2152","FMO-C4-354",0
"2153","FMO-C4-355",0
"2154","FMO-C4-356",0
"2155","FMO-C4-358",0
"2156","FMO-C4-359",0
"2157","FMO-C4-360",0
"2158","FMO-C4-361",0
"2159","FMO-C4-362",0
"2160","FMO-C4-363",0
"2161","FMO-C4-364",0
"2162","FMO-C4-365",0
"2163","FMO-C4-366",0
"2164","FMO-C4-367",0
"2165","FMO-C4-368",0
"2166","FMO-C4-369",0
"2167","FMO-C4-370",0
"2168","FMO-C4-371",0
"2169","FMO-C4-372",0
"2170","FMO-C4-373",0
"2171","FMO-C4-374",0
"2172","FMO-C4-375",0
"2173","FMO-C4-376",0
"2174","FMO-C4-377",0
"2175","FMO-C4-378",0
"2176","FMO-C4-379",0
"2177","FMO-C4-380",0
"2178","FMO-C4-381",0
"2179","FMO-C4-382",0
"2180","FMO-C4-383",0
"2181","FMO-C4-384",0
"2182","FMO-C4-385",0
"2183","FMO-C4-386",0
"2184","FMO_C1_1",0
"2185","FMO_C1_10",0
"2186","FMO_C1_11",0
"2187","FMO_C1_12",0
"2188","FMO_C1_13",0
"2189","FMO_C1_14",0
"2190","FMO_C1_15",0
"2191","FMO_C1_16",0
"2192","FMO_C1_17",0
"2193","FMO_C1_18",0
"2194","FMO_C1_19",0
"2195","FMO_C1_2",0
"2196","FMO_C1_20_1",0
"2197","FMO_C1_23",0
"2198","FMO_C1_24",0
"2199","FMO_C1_25",0
"2200","FMO_C1_26",0
"2201","FMO_C1_27",0
"2202","FMO_C1_28",0
"2203","FMO_C1_29",0
"2204","FMO_C1_3",0
"2205","FMO_C1_30",0
"2206","FMO_C1_31",0
"2207","FMO_C1_32",0
"2208","FMO_C1_33",0
"2209","FMO_C1_34",0
"2210","FMO_C1_35",0
"2211","FMO_C1_36",0
"2212","FMO_C1_37",0
"2213","FMO_C1_38",0
"2214","FMO_C1_39",0
"2215","FMO_C1_4",0
"2216","FMO_C1_41",0
"2217","FMO_C1_42",0
"2218","FMO_C1_43",0
"2219","FMO_C1_44",0
"2220","FMO_C1_46",0
"2221","FMO_C1_47",0
"2222","FMO_C1_48",0
"2223","FMO_C1_49",0
"2224","FMO_C1_5",0
"2225","FMO_C1_50",0
"2226","FMO_C1_51",0
"2227","FMO_C1_52",0
"2228","FMO_C1_53",0
"2229","FMO_C1_54",0
"2230","FMO_C1_55",0
"2231","FMO_C1_56",0
"2232","FMO_C1_57",0
"2233","FMO_C1_58",0
"2234","FMO_C1_59",0
"2235","FMO_C1_6",0
"2236","FMO_C1_60",0
"2237","FMO_C1_61",0
"2238","FMO_C1_62",0
"2239","FMO_C1_63",0
"2240","FMO_C1_64",0
"2241","FMO_C1_65",0
"2242","FMO_C1_66",0
"2243","FMO_C1_67",0
"2244","FMO_C1_68",0
"2245","FMO_C1_69",0
"2246","FMO_C1_7",0
"2247","FMO_C1_70",0
"2248","FMO_C1_71",0
"2249","FMO_C1_72",0
"2250","FMO_C1_74",0
"2251","FMO_C1_75",0
"2252","FMO_C1_76",0
"2253","FMO_C1_77",0
"2254","FMO_C1_78",0
"2255","FMO_C1_79",0
"2256","FMO_C1_8",0
"2257","FMO_C1_80",0
"2258","FMO_C1_81",0
"2259","FMO_C1_83",0
"2260","FMO_C1_84",0
"2261","FMO_C1_85",0
"2262","FMO_C1_86",0
"2263","FMO_C1_87",0
"2264","FMO_C1_88",0
"2265","FMO_C1_89",0
"2266","FMO_C1_9",0
"2267","FMO_C1_90",0
"2268","FMO_C1_91",0
"2269","FMO_C1_92",0
"2270","FMO_C1_93",0
"2271","FMO_C1_94",0
"2272","FMO_C1_95",0
"2273","FMO_C2_104",0
"2274","FMO_C2_112",0
"2275","FMO_C2_120",0
"2276","FMO_C2_128",0
"2277","FMO_C2_136",0
"2278","FMO_C2_144",0
"2279","FMO_C2_152",0
"2280","FMO_C2_96",0
"2281","FMO_C3_193",0
"2282","FMO_C3_194",0
"2283","FMO_C3_195",0
"2284","FMO_C3_196",0
"2285","FMO_C3_197",0
"2286","FMO_C3_198",0
"2287","FMO_C3_199",0
"2288","FMO_C3_200",0
"2289","FMO_C3_201",0
"2290","FMO_C3_202",0
"2291","FMO_C3_203",0
"2292","FMO_C3_204",0
"2293","FMO_C3_205",0
"2294","FMO_C3_207",0
"2295","FMO_C3_208",0
"2296","FMO_C3_209",0
"2297","FMO_C3_210",0
"2298","FMO_C3_211",0
"2299","FMO_C3_212",0
"2300","FMO_C3_213",0
"2301","FMO_C3_214",0
"2302","FMO_C3_215",0
"2303","FMO_C3_216",0
"2304","FMO_C3_217",0
"2305","FMO_C3_218",0
"2306","FMO_C3_219",0
"2307","FMO_C3_221",0
"2308","FMO_C3_222",0
"2309","FMO_C3_223",0
"2310","FMO_C3_224",0
"2311","FMO_C3_226",0
"2312","FMO_C3_227",0
"2313","FMO_C3_228",0
"2314","FMO_C3_229",0
"2315","FMO_C3_230",0
"2316","FMO_C3_231",0
"2317","FMO_C3_232",0
"2318","FMO_C3_233",0
"2319","FMO_C3_234",0
"2320","FMO_C3_235",0
"2321","FMO_C3_236",0
"2322","FMO_C3_237",0
"2323","FMO_C3_238",0
"2324","FMO_C3_239",0
"2325","FMO_C3_240",0
"2326","FMO_C3_241",0
"2327","FMO_C3_242",0
"2328","FMO_C3_243",0
"2329","FMO_C3_244",0
"2330","FMO_C3_245",0
"2331","FMO_C3_246",0
"2332","FMO_C3_247",0
"2333","FMO_C3_248",0
"2334","FMO_C3_249",0
"2335","FMO_C3_250",0
"2336","FMO_C3_251",0
"2337","FMO_C3_252",0
"2338","FMO_C3_253",0
"2339","FMO_C3_254",0
"2340","FMO_C3_255",0
"2341","FMO_C3_256",0
"2342","FMO_C3_257",0
"2343","FMO_C3_258",0
"2344","FMO_C3_259",0
"2345","FMO_C3_260",0
"2346","FMO_C3_262",0
"2347","FMO_C3_263",0
"2348","FMO_C3_264",0
"2349","FMO_C3_265",0
"2350","FMO_C3_266",0
"2351","FMO_C3_267",0
"2352","FMO_C3_268",0
"2353","FMO_C3_269",0
"2354","FMO_C3_271",0
"2355","FMO_C3_272",0
"2356","FMO_C3_274",0
"2357","FMO_C3_275",0
"2358","FMO_C3_276",0
"2359","FMO_C3_277",0
"2360","FMO_C3_278",0
"2361","FMO_C3_279",0
"2362","FMO_C3_280",0
"2363","FMO_C3_281",0
"2364","FMO_C3_282",0
"2365","FMO_C3_283",0
"2366","FMO_C3_284",0
"2367","FMO_C3_285",0
"2368","FMO_C3_286",0
"2369","FMO_C3_287",0
"2370","FMO_C3_288",0
"2371","FMO_C3_289",0
"2372","FMO_C3_290",0
"2373","IMI-P1-P001",1
"2374","IMI-P1-P002",1
"2375","IMI-P1-P003",1
"2376","IMI-P1-P004",1
"2377","IMI-P1-P005",1
"2378","IMI-P1-P006",1
"2379","IMI-P1-P007",1
"2380","IMI-P1-P008",1
"2381","IMI-P1-P009",1
"2382","IMI-P1-P010",1
"2383","IMI-P1-P011",1
"2384","IMI-P1-P012",1
"2385","IMI-P1-P013",1
"2386","IMI-P1-P014",1
"2387","IMI-P1-P015",1
"2388","IMI-P1-P016",1
"2389","IMI-P1-P017",1
"2390","IMI-P1-P018",1
"2391","IMI-P1-P019",1
"2392","IMI-P1-P020",1
"2393","IMI-P1-P021",1
"2394","IMI-P1-P022",1
"2395","IMI-P1-P023",1
"2396","IMI-P1-P024",1
"2397","IMI-P1-P025",1
"2398","IMI-P1-P026",1
"2399","IMI-P1-P027",1
"2400","IMI-P1-P028",1
"2401","IMI-P1-P029",1
"2402","IMI-P1-P030",1
"2403","IMI-P1-P031",1
"2404","IMI-P1-P032",1
"2405","IMI-P1-P033",1
"2406","IMI-P1-P034",1
"2407","IMI-P1-P035",1
"2408","IMI-P1-P036",1
"2409","IMI-P1-P037",1
"2410","IMI-P1-P038",1
"2411","IMI-P1-P039",1
"2412","IMI-P1-P040",1
"2413","IMI-P1-P041",1
"2414","IMI-P1-P042",1
"2415","IMI-P1-P043",1
"2416","IMI-P1-P044",1
"2417","IMI-P1-P045",1
"2418","IMI-P1-P046",1
"2419","IMI-P1-P047",1
"2420","IMI-P1-P048",1
"2421","IMI-P1-P049",1
"2422","IMI-P1-P050",1
"2423","IMI-P1-P051",1
"2424","IMI-P1-P052",1
"2425","IMI-P1-P053",1
"2426","IMI-P1-P054",1
"2427","IMI-P1-P055",1
"2428","IMI-P1-P056",1
"2429","IMI-P1-P057",1
"2430","IMI-P1-P058",1
"2431","IMI-P1-P059",1
"2432","IMI-P1-P060",1
"2433","IMI-P1-P061",1
"2434","IMI-P1-P062",1
"2435","IMI-P1-P063",1
"2436","IMI-P1-P064",1
"2437","IMI-P1-P065",1
"2438","IMI-P1-P066",1
"2439","IMI-P1-P067",1
"2440","IMI-P1-P068",1
"2441","IMI-P1-P069",1
"2442","IMI-P1-P070",1
"2443","IMI-P1-P071",1
"2444","IMI-P1-P072",1
"2445","IMI-P1-P073",1
"2446","IMI-P1-P074",1
"2447","IMI-P1-P075",1
"2448","IMI-P1-P076",1
"2449","IMI-P1-P077",1
"2450","IMI-P1-P078",1
"2451","IMI-P1-P079",1
"2452","IMI-P1-P080",1
"2453","IMI-P1-P081",1
"2454","IMI-P1-P082",1
"2455","IMI-P1-P083",1
"2456","IMI-P1-P084",1
"2457","IMI-P1-P085",1
"2458","IMI-P1-P086",1
"2459","IMI-P1-P087",1
"2460","IMI-P1-P088",1
"2461","IMI-P1-P089",1
"2462","IMI-P1-P090",1
"2463","IMI-P1-P091",1
"2464","IMI-P1-P092",1
"2465","IMI-P1-P093",1
"2466","IMI-P1-P094",1
"2467","IMI-P1-P095",1
"2468","IMI-P1-P096",1
"2469","IMI-P2-P097",1
"2470","IMI-P2-P098",1
"2471","IMI-P2-P099",1
"2472","IMI-P2-P100",1
"2473","IMI-P2-P101",1
"2474","IMI-P2-P102",1
"2475","IMI-P2-P103",1
"2476","IMI-P2-P104",1
"2477","IMI-P2-P105",1
"2478","IMI-P2-P106",1
"2479","IMI-P2-P107",1
"2480","IMI-P2-P108",1
"2481","IMI-P2-P109",1
"2482","IMI-P2-P110",1
"2483","IMI-P2-P111",1
"2484","IMI-P2-P112",1
"2485","IMI-P2-P113",1
"2486","IMI-P2-P114",1
"2487","IPA-P1-P012",1
"2488","IPA-P1-P013",1
"2489","IPA-P1-P014",1
"2490","IPA-P1-P015",1
"2491","IPA-P1-P019",1
"2492","IPA-P1-P021",1
"2493","IPA-P1-P022",1
"2494","IPA-P1-P023",1
"2495","IPA-P1-P024",1
"2496","IPA-P1-P027",1
"2497","IPA-P1-P029",1
"2498","IPA-P1-P030",1
"2499","IPA-P1-P031",1
"2500","IPA-P1-P032",1
"2501","IPA-P1-P035",1
"2502","IPA-P1-P036",1
"2503","IPA-P1-P037",1
"2504","IPA-P1-P038",1
"2505","IPA-P1-P039",1
"2506","IPA-P1-P040",1
"2507","IPA-P1-P043",1
"2508","IPA-P1-P044",1
"2509","IPA-P1-P045",1
"2510","IPA-P1-P046",1
"2511","IPA-P1-P047",1
"2512","IPA-P1-P048",1
"2513","IPA-P1-P051",1
"2514","IPA-P1-P052",1
"2515","IPA-P1-P053",1
"2516","IPA-P1-P054",1
